location;time of measurement;weekday;pedestrians count;temperature in ºc;weather condition;incidents
Holstenstraße (Mitte), Kiel;2021-03-26 07:00:00 +0100;Friday;179;5;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-03-26 08:00:00 +0100;Friday;282;6;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-03-26 09:00:00 +0100;Friday;439;8;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-03-26 10:00:00 +0100;Friday;888;10;clear-day;
Holstenstraße (Mitte), Kiel;2021-03-26 11:00:00 +0100;Friday;974;11;clear-day;
Holstenstraße (Mitte), Kiel;2021-03-26 12:00:00 +0100;Friday;1164;12;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-03-26 13:00:00 +0100;Friday;1159;13;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-03-26 14:00:00 +0100;Friday;1198;13;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-03-26 15:00:00 +0100;Friday;1478;14;cloudy;
Holstenstraße (Mitte), Kiel;2021-03-26 16:00:00 +0100;Friday;1600;13;cloudy;
Holstenstraße (Mitte), Kiel;2021-03-26 17:00:00 +0100;Friday;1235;13;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-03-26 18:00:00 +0100;Friday;877;12;cloudy;
Holstenstraße (Mitte), Kiel;2021-03-26 19:00:00 +0100;Friday;356;11;cloudy;
Holstenstraße (Mitte), Kiel;2021-03-26 20:00:00 +0100;Friday;133;11;cloudy;
Holstenstraße (Mitte), Kiel;2021-03-26 21:00:00 +0100;Friday;64;10;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-03-26 22:00:00 +0100;Friday;45;10;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-03-26 23:00:00 +0100;Friday;24;9;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-03-27 00:00:00 +0100;Saturday;23;9;cloudy;
Holstenstraße (Mitte), Kiel;2021-03-27 01:00:00 +0100;Saturday;16;8;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-03-27 02:00:00 +0100;Saturday;6;8;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-03-27 03:00:00 +0100;Saturday;2;8;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-03-27 04:00:00 +0100;Saturday;7;7;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-03-27 05:00:00 +0100;Saturday;9;7;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-03-27 06:00:00 +0100;Saturday;15;7;rain;
Holstenstraße (Mitte), Kiel;2021-03-27 07:00:00 +0100;Saturday;20;5;rain;
Holstenstraße (Mitte), Kiel;2021-03-27 08:00:00 +0100;Saturday;46;5;rain;
Holstenstraße (Mitte), Kiel;2021-03-27 09:00:00 +0100;Saturday;262;5;rain;
Holstenstraße (Mitte), Kiel;2021-03-27 10:00:00 +0100;Saturday;599;6;rain;
Holstenstraße (Mitte), Kiel;2021-03-27 11:00:00 +0100;Saturday;1109;7;rain;
Holstenstraße (Mitte), Kiel;2021-03-27 12:00:00 +0100;Saturday;1569;7;rain;
Holstenstraße (Mitte), Kiel;2021-03-27 13:00:00 +0100;Saturday;1714;7;rain;
Holstenstraße (Mitte), Kiel;2021-03-27 14:00:00 +0100;Saturday;1551;7;rain;
Holstenstraße (Mitte), Kiel;2021-03-27 15:00:00 +0100;Saturday;1625;7;rain;
Holstenstraße (Mitte), Kiel;2021-03-27 16:00:00 +0100;Saturday;1531;6;rain;
Holstenstraße (Mitte), Kiel;2021-03-27 17:00:00 +0100;Saturday;1226;6;rain;
Holstenstraße (Mitte), Kiel;2021-03-27 18:00:00 +0100;Saturday;654;6;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-03-27 19:00:00 +0100;Saturday;226;5;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-03-27 20:00:00 +0100;Saturday;74;5;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-03-27 21:00:00 +0100;Saturday;38;4;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-03-27 22:00:00 +0100;Saturday;35;4;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-03-27 23:00:00 +0100;Saturday;18;3;clear-night;
Holstenstraße (Mitte), Kiel;2021-03-28 00:00:00 +0100;Sunday;34;3;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-03-28 01:00:00 +0100;Sunday;0;4;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-03-28 03:00:00 +0200;Sunday;4;4;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-03-28 04:00:00 +0200;Sunday;6;3;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-03-28 05:00:00 +0200;Sunday;3;3;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-03-28 06:00:00 +0200;Sunday;5;3;cloudy;
Holstenstraße (Mitte), Kiel;2021-03-28 07:00:00 +0200;Sunday;27;3;cloudy;
Holstenstraße (Mitte), Kiel;2021-03-28 08:00:00 +0200;Sunday;25;4;cloudy;
Holstenstraße (Mitte), Kiel;2021-03-28 09:00:00 +0200;Sunday;82;4;cloudy;
Holstenstraße (Mitte), Kiel;2021-03-28 10:00:00 +0200;Sunday;133;6;cloudy;
Holstenstraße (Mitte), Kiel;2021-03-28 11:00:00 +0200;Sunday;215;7;cloudy;
Holstenstraße (Mitte), Kiel;2021-03-28 12:00:00 +0200;Sunday;342;9;cloudy;
Holstenstraße (Mitte), Kiel;2021-03-28 13:00:00 +0200;Sunday;383;10;cloudy;
Holstenstraße (Mitte), Kiel;2021-03-28 14:00:00 +0200;Sunday;344;9;rain;
Holstenstraße (Mitte), Kiel;2021-03-28 15:00:00 +0200;Sunday;205;8;rain;
Holstenstraße (Mitte), Kiel;2021-03-28 16:00:00 +0200;Sunday;177;9;rain;
Holstenstraße (Mitte), Kiel;2021-03-28 17:00:00 +0200;Sunday;116;8;rain;
Holstenstraße (Mitte), Kiel;2021-03-28 18:00:00 +0200;Sunday;67;8;rain;
Holstenstraße (Mitte), Kiel;2021-03-28 19:00:00 +0200;Sunday;59;8;rain;
Holstenstraße (Mitte), Kiel;2021-03-28 20:00:00 +0200;Sunday;40;8;rain;
Holstenstraße (Mitte), Kiel;2021-03-28 21:00:00 +0200;Sunday;42;8;rain;
Holstenstraße (Mitte), Kiel;2021-03-28 22:00:00 +0200;Sunday;15;8;rain;
Holstenstraße (Mitte), Kiel;2021-03-28 23:00:00 +0200;Sunday;10;8;rain;
Holstenstraße (Mitte), Kiel;2021-03-29 00:00:00 +0200;Monday;1;8;cloudy;
Holstenstraße (Mitte), Kiel;2021-03-29 01:00:00 +0200;Monday;10;8;cloudy;
Holstenstraße (Mitte), Kiel;2021-03-29 02:00:00 +0200;Monday;6;8;cloudy;
Holstenstraße (Mitte), Kiel;2021-03-29 03:00:00 +0200;Monday;1;9;cloudy;
Holstenstraße (Mitte), Kiel;2021-03-29 04:00:00 +0200;Monday;2;8;cloudy;
Holstenstraße (Mitte), Kiel;2021-03-29 05:00:00 +0200;Monday;19;8;cloudy;
Holstenstraße (Mitte), Kiel;2021-03-29 06:00:00 +0200;Monday;55;7;cloudy;
Holstenstraße (Mitte), Kiel;2021-03-29 07:00:00 +0200;Monday;174;7;cloudy;
Holstenstraße (Mitte), Kiel;2021-03-29 08:00:00 +0200;Monday;228;8;cloudy;
Holstenstraße (Mitte), Kiel;2021-03-29 09:00:00 +0200;Monday;360;8;cloudy;
Holstenstraße (Mitte), Kiel;2021-03-29 10:00:00 +0200;Monday;645;8;cloudy;
Holstenstraße (Mitte), Kiel;2021-03-29 11:00:00 +0200;Monday;910;9;cloudy;
Holstenstraße (Mitte), Kiel;2021-03-29 12:00:00 +0200;Monday;1202;9;cloudy;
Holstenstraße (Mitte), Kiel;2021-03-29 13:00:00 +0200;Monday;1215;10;cloudy;
Holstenstraße (Mitte), Kiel;2021-03-29 14:00:00 +0200;Monday;1198;10;cloudy;
Holstenstraße (Mitte), Kiel;2021-03-29 15:00:00 +0200;Monday;1309;12;cloudy;
Holstenstraße (Mitte), Kiel;2021-03-29 16:00:00 +0200;Monday;1232;12;cloudy;
Holstenstraße (Mitte), Kiel;2021-03-29 17:00:00 +0200;Monday;1212;12;cloudy;
Holstenstraße (Mitte), Kiel;2021-03-29 18:00:00 +0200;Monday;759;11;cloudy;
Holstenstraße (Mitte), Kiel;2021-03-29 19:00:00 +0200;Monday;378;11;cloudy;
Holstenstraße (Mitte), Kiel;2021-03-29 20:00:00 +0200;Monday;102;10;cloudy;
Holstenstraße (Mitte), Kiel;2021-03-29 21:00:00 +0200;Monday;57;10;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-03-29 22:00:00 +0200;Monday;25;10;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-03-29 23:00:00 +0200;Monday;24;10;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-03-30 00:00:00 +0200;Tuesday;10;9;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-03-30 01:00:00 +0200;Tuesday;10;9;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-03-30 02:00:00 +0200;Tuesday;7;9;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-03-30 03:00:00 +0200;Tuesday;1;8;clear-night;
Holstenstraße (Mitte), Kiel;2021-03-30 04:00:00 +0200;Tuesday;9;8;clear-night;
Holstenstraße (Mitte), Kiel;2021-03-30 05:00:00 +0200;Tuesday;28;7;clear-night;
Holstenstraße (Mitte), Kiel;2021-03-30 06:00:00 +0200;Tuesday;72;7;clear-night;
Holstenstraße (Mitte), Kiel;2021-03-30 07:00:00 +0200;Tuesday;210;6;clear-night;
Holstenstraße (Mitte), Kiel;2021-03-30 08:00:00 +0200;Tuesday;284;7;clear-day;
Holstenstraße (Mitte), Kiel;2021-03-30 09:00:00 +0200;Tuesday;358;8;clear-day;
Holstenstraße (Mitte), Kiel;2021-03-30 10:00:00 +0200;Tuesday;804;10;clear-day;
Holstenstraße (Mitte), Kiel;2021-03-30 11:00:00 +0200;Tuesday;1071;12;clear-day;
Holstenstraße (Mitte), Kiel;2021-03-30 12:00:00 +0200;Tuesday;1439;13;clear-day;
Holstenstraße (Mitte), Kiel;2021-03-30 13:00:00 +0200;Tuesday;1527;14;clear-day;
Holstenstraße (Mitte), Kiel;2021-03-30 14:00:00 +0200;Tuesday;1623;15;clear-day;
Holstenstraße (Mitte), Kiel;2021-03-30 15:00:00 +0200;Tuesday;1841;16;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-03-30 16:00:00 +0200;Tuesday;1935;16;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-03-30 17:00:00 +0200;Tuesday;1696;15;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-03-30 18:00:00 +0200;Tuesday;1203;14;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-03-30 19:00:00 +0200;Tuesday;533;12;cloudy;
Holstenstraße (Mitte), Kiel;2021-03-30 20:00:00 +0200;Tuesday;182;11;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-03-30 21:00:00 +0200;Tuesday;67;10;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-03-30 22:00:00 +0200;Tuesday;33;9;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-03-30 23:00:00 +0200;Tuesday;23;8;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-03-31 00:00:00 +0200;Wednesday;15;8;clear-night;
Holstenstraße (Mitte), Kiel;2021-03-31 01:00:00 +0200;Wednesday;11;7;clear-night;
Holstenstraße (Mitte), Kiel;2021-03-31 02:00:00 +0200;Wednesday;4;7;clear-night;
Holstenstraße (Mitte), Kiel;2021-03-31 03:00:00 +0200;Wednesday;4;6;clear-night;
Holstenstraße (Mitte), Kiel;2021-03-31 04:00:00 +0200;Wednesday;14;6;clear-night;
Holstenstraße (Mitte), Kiel;2021-03-31 05:00:00 +0200;Wednesday;29;5;clear-night;
Holstenstraße (Mitte), Kiel;2021-03-31 06:00:00 +0200;Wednesday;69;5;clear-night;
Holstenstraße (Mitte), Kiel;2021-03-31 07:00:00 +0200;Wednesday;165;4;clear-day;
Holstenstraße (Mitte), Kiel;2021-03-31 08:00:00 +0200;Wednesday;280;5;clear-day;
Holstenstraße (Mitte), Kiel;2021-03-31 09:00:00 +0200;Wednesday;428;7;clear-day;
Holstenstraße (Mitte), Kiel;2021-03-31 10:00:00 +0200;Wednesday;814;10;clear-day;
Holstenstraße (Mitte), Kiel;2021-03-31 11:00:00 +0200;Wednesday;1186;12;clear-day;
Holstenstraße (Mitte), Kiel;2021-03-31 12:00:00 +0200;Wednesday;1405;14;clear-day;
Holstenstraße (Mitte), Kiel;2021-03-31 13:00:00 +0200;Wednesday;1521;16;clear-day;
Holstenstraße (Mitte), Kiel;2021-03-31 14:00:00 +0200;Wednesday;1593;17;clear-day;
Holstenstraße (Mitte), Kiel;2021-03-31 15:00:00 +0200;Wednesday;1660;19;clear-day;
Holstenstraße (Mitte), Kiel;2021-03-31 16:00:00 +0200;Wednesday;1857;18;clear-day;
Holstenstraße (Mitte), Kiel;2021-03-31 17:00:00 +0200;Wednesday;1836;17;clear-day;
Holstenstraße (Mitte), Kiel;2021-03-31 18:00:00 +0200;Wednesday;1295;17;clear-day;
Holstenstraße (Mitte), Kiel;2021-03-31 19:00:00 +0200;Wednesday;635;15;clear-day;
Holstenstraße (Mitte), Kiel;2021-03-31 20:00:00 +0200;Wednesday;194;14;clear-night;
Holstenstraße (Mitte), Kiel;2021-03-31 21:00:00 +0200;Wednesday;80;12;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-03-31 22:00:00 +0200;Wednesday;60;11;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-03-31 23:00:00 +0200;Wednesday;42;10;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-04-01 00:00:00 +0200;Thursday;16;9;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-04-01 01:00:00 +0200;Thursday;18;9;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-04-01 02:00:00 +0200;Thursday;15;8;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-04-01 03:00:00 +0200;Thursday;7;8;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-04-01 04:00:00 +0200;Thursday;12;8;cloudy;
Holstenstraße (Mitte), Kiel;2021-04-01 05:00:00 +0200;Thursday;49;7;cloudy;
Holstenstraße (Mitte), Kiel;2021-04-01 06:00:00 +0200;Thursday;80;7;cloudy;
Holstenstraße (Mitte), Kiel;2021-04-01 07:00:00 +0200;Thursday;164;7;cloudy;
Holstenstraße (Mitte), Kiel;2021-04-01 08:00:00 +0200;Thursday;228;7;cloudy;
Holstenstraße (Mitte), Kiel;2021-04-01 09:00:00 +0200;Thursday;492;7;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-01 10:00:00 +0200;Thursday;930;8;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-01 11:00:00 +0200;Thursday;1146;8;cloudy;
Holstenstraße (Mitte), Kiel;2021-04-01 12:00:00 +0200;Thursday;1487;8;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-01 13:00:00 +0200;Thursday;1649;7;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-01 14:00:00 +0200;Thursday;1703;8;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-01 15:00:00 +0200;Thursday;1635;8;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-01 16:00:00 +0200;Thursday;1574;8;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-01 17:00:00 +0200;Thursday;1392;8;cloudy;
Holstenstraße (Mitte), Kiel;2021-04-01 18:00:00 +0200;Thursday;813;7;cloudy;
Holstenstraße (Mitte), Kiel;2021-04-01 19:00:00 +0200;Thursday;243;7;cloudy;
Holstenstraße (Mitte), Kiel;2021-04-01 20:00:00 +0200;Thursday;92;6;cloudy;
Holstenstraße (Mitte), Kiel;2021-04-01 21:00:00 +0200;Thursday;46;6;cloudy;
Holstenstraße (Mitte), Kiel;2021-04-01 22:00:00 +0200;Thursday;30;6;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-04-01 23:00:00 +0200;Thursday;23;5;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-04-02 00:00:00 +0200;Friday;16;4;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-04-02 01:00:00 +0200;Friday;9;4;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-04-02 02:00:00 +0200;Friday;12;3;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-04-02 03:00:00 +0200;Friday;7;3;clear-night;
Holstenstraße (Mitte), Kiel;2021-04-02 04:00:00 +0200;Friday;7;2;clear-night;
Holstenstraße (Mitte), Kiel;2021-04-02 05:00:00 +0200;Friday;13;1;clear-night;
Holstenstraße (Mitte), Kiel;2021-04-02 06:00:00 +0200;Friday;6;1;clear-night;
Holstenstraße (Mitte), Kiel;2021-04-02 07:00:00 +0200;Friday;23;1;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-02 08:00:00 +0200;Friday;55;2;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-02 09:00:00 +0200;Friday;85;4;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-02 10:00:00 +0200;Friday;168;6;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-02 11:00:00 +0200;Friday;270;7;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-02 12:00:00 +0200;Friday;205;9;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-02 13:00:00 +0200;Friday;309;9;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-02 14:00:00 +0200;Friday;400;9;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-02 15:00:00 +0200;Friday;471;9;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-02 16:00:00 +0200;Friday;420;9;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-02 17:00:00 +0200;Friday;212;9;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-02 18:00:00 +0200;Friday;151;9;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-02 19:00:00 +0200;Friday;135;8;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-02 20:00:00 +0200;Friday;70;7;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-04-02 21:00:00 +0200;Friday;47;7;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-04-02 22:00:00 +0200;Friday;35;6;clear-night;
Holstenstraße (Mitte), Kiel;2021-04-02 23:00:00 +0200;Friday;16;5;clear-night;
Holstenstraße (Mitte), Kiel;2021-04-03 00:00:00 +0200;Saturday;14;5;clear-night;
Holstenstraße (Mitte), Kiel;2021-04-03 01:00:00 +0200;Saturday;15;4;clear-night;
Holstenstraße (Mitte), Kiel;2021-04-03 02:00:00 +0200;Saturday;4;4;clear-night;
Holstenstraße (Mitte), Kiel;2021-04-03 03:00:00 +0200;Saturday;6;3;clear-night;
Holstenstraße (Mitte), Kiel;2021-04-03 04:00:00 +0200;Saturday;7;3;clear-night;
Holstenstraße (Mitte), Kiel;2021-04-03 05:00:00 +0200;Saturday;9;3;clear-night;
Holstenstraße (Mitte), Kiel;2021-04-03 06:00:00 +0200;Saturday;8;3;clear-night;
Holstenstraße (Mitte), Kiel;2021-04-03 07:00:00 +0200;Saturday;37;3;clear-day;
Holstenstraße (Mitte), Kiel;2021-04-03 08:00:00 +0200;Saturday;64;3;clear-day;
Holstenstraße (Mitte), Kiel;2021-04-03 09:00:00 +0200;Saturday;330;5;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-03 10:00:00 +0200;Saturday;1002;6;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-03 11:00:00 +0200;Saturday;1764;7;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-03 12:00:00 +0200;Saturday;2017;8;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-03 13:00:00 +0200;Saturday;2339;8;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-03 14:00:00 +0200;Saturday;2462;9;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-03 15:00:00 +0200;Saturday;2485;10;cloudy;
Holstenstraße (Mitte), Kiel;2021-04-03 16:00:00 +0200;Saturday;2168;10;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-03 17:00:00 +0200;Saturday;1840;9;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-03 18:00:00 +0200;Saturday;1053;9;clear-day;
Holstenstraße (Mitte), Kiel;2021-04-03 19:00:00 +0200;Saturday;371;8;clear-day;
Holstenstraße (Mitte), Kiel;2021-04-03 20:00:00 +0200;Saturday;99;7;clear-night;
Holstenstraße (Mitte), Kiel;2021-04-03 21:00:00 +0200;Saturday;61;5;clear-night;
Holstenstraße (Mitte), Kiel;2021-04-03 22:00:00 +0200;Saturday;32;4;clear-night;
Holstenstraße (Mitte), Kiel;2021-04-03 23:00:00 +0200;Saturday;22;3;clear-night;
Holstenstraße (Mitte), Kiel;2021-04-04 00:00:00 +0200;Sunday;18;3;clear-night;
Holstenstraße (Mitte), Kiel;2021-04-04 01:00:00 +0200;Sunday;9;2;clear-night;
Holstenstraße (Mitte), Kiel;2021-04-04 02:00:00 +0200;Sunday;4;2;clear-night;
Holstenstraße (Mitte), Kiel;2021-04-04 03:00:00 +0200;Sunday;6;1;clear-night;
Holstenstraße (Mitte), Kiel;2021-04-04 04:00:00 +0200;Sunday;4;1;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-04-04 05:00:00 +0200;Sunday;3;1;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-04-04 06:00:00 +0200;Sunday;3;1;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-04-04 07:00:00 +0200;Sunday;21;1;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-04 08:00:00 +0200;Sunday;27;2;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-04 09:00:00 +0200;Sunday;87;4;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-04 10:00:00 +0200;Sunday;90;6;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-04 11:00:00 +0200;Sunday;123;6;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-04 12:00:00 +0200;Sunday;148;7;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-04 13:00:00 +0200;Sunday;258;7;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-04 14:00:00 +0200;Sunday;302;8;cloudy;
Holstenstraße (Mitte), Kiel;2021-04-04 15:00:00 +0200;Sunday;248;8;cloudy;
Holstenstraße (Mitte), Kiel;2021-04-04 16:00:00 +0200;Sunday;258;8;cloudy;
Holstenstraße (Mitte), Kiel;2021-04-04 17:00:00 +0200;Sunday;164;7;cloudy;
Holstenstraße (Mitte), Kiel;2021-04-04 18:00:00 +0200;Sunday;139;7;cloudy;
Holstenstraße (Mitte), Kiel;2021-04-04 19:00:00 +0200;Sunday;100;7;cloudy;
Holstenstraße (Mitte), Kiel;2021-04-04 20:00:00 +0200;Sunday;88;6;cloudy;
Holstenstraße (Mitte), Kiel;2021-04-04 21:00:00 +0200;Sunday;27;6;wind;
Holstenstraße (Mitte), Kiel;2021-04-04 22:00:00 +0200;Sunday;35;6;wind;
Holstenstraße (Mitte), Kiel;2021-04-04 23:00:00 +0200;Sunday;16;6;wind;
Holstenstraße (Mitte), Kiel;2021-04-05 00:00:00 +0200;Monday;8;6;wind;
Holstenstraße (Mitte), Kiel;2021-04-05 01:00:00 +0200;Monday;2;6;wind;
Holstenstraße (Mitte), Kiel;2021-04-05 02:00:00 +0200;Monday;2;6;wind;
Holstenstraße (Mitte), Kiel;2021-04-05 03:00:00 +0200;Monday;9;6;wind;
Holstenstraße (Mitte), Kiel;2021-04-05 04:00:00 +0200;Monday;2;6;rain;
Holstenstraße (Mitte), Kiel;2021-04-05 05:00:00 +0200;Monday;2;5;rain;
Holstenstraße (Mitte), Kiel;2021-04-05 06:00:00 +0200;Monday;7;4;rain;
Holstenstraße (Mitte), Kiel;2021-04-05 07:00:00 +0200;Monday;12;3;rain;
Holstenstraße (Mitte), Kiel;2021-04-05 08:00:00 +0200;Monday;29;3;rain;
Holstenstraße (Mitte), Kiel;2021-04-05 09:00:00 +0200;Monday;51;2;rain;
Holstenstraße (Mitte), Kiel;2021-04-05 10:00:00 +0200;Monday;75;2;snow;
Holstenstraße (Mitte), Kiel;2021-04-05 11:00:00 +0200;Monday;164;2;snow;
Holstenstraße (Mitte), Kiel;2021-04-05 12:00:00 +0200;Monday;265;3;snow;
Holstenstraße (Mitte), Kiel;2021-04-05 13:00:00 +0200;Monday;202;3;snow;
Holstenstraße (Mitte), Kiel;2021-04-05 14:00:00 +0200;Monday;271;4;rain;
Holstenstraße (Mitte), Kiel;2021-04-05 15:00:00 +0200;Monday;238;3;snow;
Holstenstraße (Mitte), Kiel;2021-04-05 16:00:00 +0200;Monday;222;3;wind;
Holstenstraße (Mitte), Kiel;2021-04-05 17:00:00 +0200;Monday;178;3;wind;
Holstenstraße (Mitte), Kiel;2021-04-05 18:00:00 +0200;Monday;142;4;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-05 19:00:00 +0200;Monday;92;4;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-05 20:00:00 +0200;Monday;68;3;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-04-05 21:00:00 +0200;Monday;62;2;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-04-05 22:00:00 +0200;Monday;22;2;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-04-05 23:00:00 +0200;Monday;22;1;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-04-06 00:00:00 +0200;Tuesday;26;1;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-04-06 01:00:00 +0200;Tuesday;2;1;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-04-06 02:00:00 +0200;Tuesday;3;1;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-04-06 03:00:00 +0200;Tuesday;4;1;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-04-06 04:00:00 +0200;Tuesday;6;1;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-04-06 05:00:00 +0200;Tuesday;22;1;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-04-06 06:00:00 +0200;Tuesday;69;1;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2021-04-06 07:00:00 +0200;Tuesday;166;1;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-06 08:00:00 +0200;Tuesday;202;2;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-06 09:00:00 +0200;Tuesday;348;3;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-06 10:00:00 +0200;Tuesday;817;3;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-06 11:00:00 +0200;Tuesday;1065;4;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2021-04-06 12:00:00 +0200;Tuesday;1010;5;partly-cloudy-day;
